PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime,OtherAddress,SamplePro,Street,Scenery,East,South,West,North,BuildYear,Address,ProAttribute,Committee,School,UnlikeReason,ProcessFlg,DeleteFlg,UpdateUser
126,杨浦,五角场,中外环,黄兴路2111号,NULL,NULL,待定,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,黄浦,人民广场,内环内,新桥大厦,,,写字楼,200003,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
128,闵行,莘庄,外郊环,馨庄明珠,,,住宅,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,闵行,七宝,外郊环,水榭花堤,NULL,NULL,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,普陀,长寿,内环内,星光名门,NULL,NULL,待定,200060,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,闵行,七宝,外郊环,阳光加州,,,综合社区,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,黄浦,打浦桥,内环内,五里桥路180号,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,黄浦,打浦桥,内环内,五里桥路252号,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,黄浦,打浦桥,内环内,五里桥路28弄,NULL,NULL,待定,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,黄浦,打浦桥,内环内,五里桥路256号,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,黄浦,打浦桥,内环内,五里桥路254号,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,黄浦,老西门,内环内,黄浦新苑,,东区,住宅,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,宝山,大华,内中环,大华御品水岸,,,住宅,200442,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,金山,金山中部,外郊环,现代华亭花园,,,住宅,201505,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,浦东,陆家嘴,内环内,海怡花园,NULL,NULL,综合社区,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,松江,佘山,外郊环,佘山湾尚都会,,,待定,201601,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,青浦,朱家角,外郊环,泰安公寓,NULL,,住宅,201713,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,普陀,光新,内中环,岚益公寓,NULL,,住宅,200063,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,普陀,真如,内中环,银巷公寓,NULL,NULL,住宅,200333,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,普陀,长寿,内环内,宝华名邸,,宝华城市晶典,写字楼,200060,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,闵行,颛桥,外郊环,银河新都,,,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147,黄浦,人民广场,内环内,汉口路699号,NULL,NULL,待定,200001,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,虹口,北外滩,内环内,业广大楼,NULL,NULL,住宅,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,静安,不夜城,内环内,塘沽路747弄,,,待定,200085,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,杨浦,中原,中外环,中原一村,,,住宅,200438,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,杨浦,新江湾城,中外环,新江湾佳苑,一期|二期|三期,||美地湾城,住宅,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,徐汇,长桥,内中环,协合紫薇园,,,住宅,200237,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,青浦,重固,外郊环,夏阳金城,NULL,金城上品,住宅,201706,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,普陀,万里,内中环,万里晶品苑,NULL,,住宅,200333,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,浦东,塘桥,内环内,浦江映象苑,,,住宅,200127,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,浦东,周康,外郊环,圣鑫苑,,,住宅,201315,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,浦东,川沙,外郊环,和憬家园,,,住宅,201299,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,浦东,陆家嘴,内环内,香榭丽花园,,,住宅,200122,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,浦东,陆家嘴,内环内,海怡别墅,,,别墅,200120,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
160,浦东,金杨,内中环,德兴苑,,,待定,200136,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
161,闵行,颛桥,外郊环,申莘三村,NULL,亲水湾,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
162,闵行,金虹桥,中外环,明泉江南苑,一期|二期,|明泉璞院,别墅,201103,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
163,闵行,颛桥,外郊环,君莲新城,,君莲小区,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164,浦东,临港新城,外郊环,清风名苑,,,住宅,201306,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165,闵行,金虹桥,中外环,大上海国际花园,一期|二期|三期,悉尼园|罗马园|上海风景,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,奉贤,柘林,外郊环,海畔家园,,,住宅,201424,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,嘉定,嘉定主城区,外郊环,保利海上五月花,一期|二期,|,综合社区,201808,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168,虹口,曲阳,内中环,龙泰公寓,,华谊星河,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169,奉贤,南桥新城,外郊环,绿地望海新都,,绿地领御,综合社区,201499,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
170,长宁,新华路,内环内,中山广场,NULL,,写字楼,200051,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,金山,朱泾,外郊环,万祥金邸,,,住宅,,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,浦东,惠南,外郊环,成功家园,,,综合社区,201399,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,闵行,古美罗阳,中外环,东兰路105号,,,待定,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174,闵行,古美罗阳,中外环,东兰路111弄,,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,闵行,古美罗阳,中外环,东兰路99号,,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,闵行,古美罗阳,中外环,虹梅路427弄,NULL,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,闵行,古美罗阳,中外环,虹梅路429弄,NULL,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,徐汇,徐汇中心,内环内,淮海中路1412弄,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,黄浦,人民广场,内环内,振华大楼,,,住宅,200003,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,宝山,淞宝,外郊环,真武路182弄,,,住宅,201609,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
181,静安,不夜城,内环内,中华新路495号,,,住宅,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
182,静安,不夜城,内环内,永兴路300号,NULL,NULL,住宅,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
183,静安,大宁,内中环,万荣新苑,NULL,NULL,住宅,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
184,静安,不夜城,内环内,新疆路445号,NULL,,住宅,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185,静安,不夜城,内环内,西藏北路963号,,,住宅,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,静安,不夜城,内环内,西藏北路573弄,,,住宅,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
187,静安,大宁,内中环,天目中路260号,NULL,,住宅,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188,静安,大宁,内中环,平型关路235弄,NULL,NULL,住宅,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,静安,大宁,内中环,平型关路230弄,NULL,NULL,住宅,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,静安,大宁,内中环,洛川东路970号,NULL,NULL,待定,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,静安,大宁,内中环,洛川东路310号,NULL,NULL,住宅,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,静安,不夜城,内环内,陆丰路146号,NULL,NULL,住宅,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,静安,不夜城,内环内,临山路40号,NULL,NULL,待定,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,静安,不夜城,内环内,会文路159号,NULL,NULL,待定,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,静安,不夜城,内环内,富联商业广场,,,商铺,200085,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,静安,彭浦,中外环,共和新路3318号,NULL,,商铺,200436,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,静安,彭浦,中外环,汾西路641号,NULL,NULL,住宅,200435,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,静安,不夜城,内环内,苏家巷329号,,,待定,200070,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,静安,大宁,内中环,大宁路538弄,NULL,NULL,住宅,200072,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,静安,不夜城,内环内,宝山路503号,NULL,NULL,住宅,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,静安,不夜城,内环内,宝昌路200号,NULL,NULL,住宅,200071,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,杨浦,黄兴,内中环,周家嘴路3788号,NULL,NULL,住宅,200093,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,杨浦,东外滩,内中环,周家牌路223号,NULL,NULL,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,杨浦,五角场,内中环,政肃路151弄,NULL,NULL,住宅,200433,NULL,2016/12/29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,杨浦,五角场,中外环,政民路299号,NULL,NULL,住宅,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,杨浦,五角场,中外环,政立路1535号,,,商铺,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207,杨浦,五角场,中外环,椰泰公寓,,,住宅,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208,杨浦,鞍山,内环内,榆林路630号,,,住宅,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209,杨浦,东外滩,内中环,杨树浦路1591弄,NULL,NULL,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,杨浦,鞍山,内环内,许昌路1432号,NULL,NULL,住宅,200092,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211,杨浦,中原,中外环,市京路838弄,NULL,NULL,综合社区,200438,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212,杨浦,黄兴,内中环,沈家桥7号,,,住宅,202155,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213,杨浦,中原,中外环,虬江码头35号,,,待定,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,杨浦,东外滩,内中环,平凉路2730号,NULL,NULL,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,杨浦,鞍山,内环内,眉州路660号,,,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,杨浦,黄兴,内中环,控江路655号,NULL,NULL,待定,200093,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,杨浦,鞍山,内环内,物华里,,,待定,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,杨浦,五角场,中外环,黄兴路2012弄,NULL,NULL,住宅,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,杨浦,黄兴,内中环,河间路323弄,,,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,杨浦,东外滩,内中环,杭州路607号,NULL,NULL,待定,200090,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,杨浦,鞍山,内环内,风城一村,NULL,NULL,住宅,200092,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,杨浦,五角场,中外环,大学路125号,NULL,NULL,写字楼,200433,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,杨浦,鞍山,内环内,本溪路248号,NULL,NULL,商铺,200092,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
225,徐汇,徐汇中心,内环内,平华大厦,,,商住楼,200032,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,徐汇,徐汇中心,内环内,永福六区,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
227,徐汇,徐汇中心,内环内,斜土路2580号,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
228,徐汇,徐汇中心,内环内,斜土路2428号,NULL,NULL,商铺,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,徐汇,徐汇中心,内环内,武康路73弄,NULL,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
230,徐汇,徐汇中心,内环内,吴兴路30弄,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
231,徐汇,徐汇中心,内环内,宛平南路51号,NULL,,住宅,200032,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
232,徐汇,徐汇中心,内环内,天钥桥路408号,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
233,徐汇,龙华,内中环,上师大科技园,,,住宅,200234,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
234,徐汇,龙华,内中环,龙水南路292号,NULL,NULL,住宅,200232,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
235,徐汇,龙华,内中环,周家湾,NULL,NULL,住宅,200232,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
236,徐汇,南站,内中环,海波金桂苑,NULL,NULL,住宅,200237,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
237,徐汇,徐汇中心,内环内,康平路158号,NULL,NULL,待定,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
238,徐汇,田林,内中环,康健路5号,,,住宅,200235,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
239,徐汇,田林,内中环,江安路225号,,,商铺,200233,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
240,徐汇,华泾,外郊环,建华路149-161号,NULL,NULL,商铺,200231,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
241,徐汇,徐汇中心,内环内,建国西路619弄,NULL,,综合社区,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242,徐汇,徐汇滨江,内中环,龙龙家园,,,住宅,200232,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,徐汇,徐汇中心,内环内,湖南路298弄,NULL,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
244,徐汇,田林,内中环,牡丹园,,,别墅,200233,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245,徐汇,田林,内中环,冠生园路210号,,,住宅,200235,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
246,徐汇,田林,内中环,古美路1135弄,,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247,徐汇,徐汇中心,内环内,会乐精舍,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
