PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime
288,松江,松江新城,外环以外,乐都支路32号,,,待定,201699,,2015-12-11 00:00:00.000
289,松江,松江新城,外环以外,景德路64号,,,住宅,201699,,2015-12-11 00:00:00.000
290,松江,松江新城,外环以外,金沙滩68号,,,住宅,201699,,2015-12-11 00:00:00.000
291,松江,松江新城,外环以外,松汇西路375号,,,住宅,201699,,2015-12-11 00:00:00.000
292,松江,泗泾,外环以外,杨家弄90号,,,住宅,201601,,2015-12-11 00:00:00.000
293,松江,泗泾,外环以外,开江中路183号,,,住宅,201601,,2015-12-11 00:00:00.000
294,松江,泗泾,外环以外,开江西路662号,,,商铺,201601,,2015-12-11 00:00:00.000
295,松江,泗泾,外环以外,古镇花苑,,,综合社区,201601,,2015-12-11 00:00:00.000
296,松江,泗泾,外环以外,新南丽都,,,写字楼,201601,,2015-12-11 00:00:00.000
297,松江,泗泾,外环以外,鼓浪路259弄,,,住宅,201601,,2015-12-11 00:00:00.000
298,松江,泗泾,外环以外,东市北弄3,,,商铺,201601,,2015-12-11 00:00:00.000
299,松江,松江新城,外环以外,人民北路222号,,,待定,201699,,2015-12-11 00:00:00.000
300,松江,松江新城,外环以外,青松石65号,,,待定,201699,,2015-12-11 00:00:00.000
301,松江,松江南部,外环以外,五厍大街88号,,,商铺,201606,,2015-12-11 00:00:00.000
302,松江,九亭,外环以外,亭中路2号,,,待定,201323,,2015-12-11 00:00:00.000
303,松江,九亭,外环以外,亭中路1号,,,住宅,201323,,2015-12-11 00:00:00.000
304,松江,九亭,外环以外,亭知路218号,,,商铺,201615,,2015-12-11 00:00:00.000
305,松江,九亭,外环以外,盛龙路379号,,,厂房,201615,,2015-12-11 00:00:00.000
306,松江,九亭,外环以外,绿宸家园,,,别墅,201615,,2015-12-11 00:00:00.000
307,松江,九亭,外环以外,沪亭中路9号,,,住宅,201323,,2015-12-11 00:00:00.000
308,松江,松江新城,外环以外,景德路62号,,,住宅,201699,,2015-12-11 00:00:00.000
309,松江,松江新城,外环以外,环城路60号,,,商铺,201899,,2015-12-11 00:00:00.000
310,松江,松江新城,外环以外,谷阳南路4号,,,住宅,201699,,2015-12-11 00:00:00.000
311,松江,松江新城,外环以外,谷阳南路38号,,,住宅,201699,,2015-12-11 00:00:00.000
312,松江,松江新城,外环以外,谷阳南路14号,,,住宅,201699,,2015-12-11 00:00:00.000
313,松江,松江新城,外环以外,谷阳南路13号,,,住宅,201699,,2015-12-11 00:00:00.000
314,松江,松江新城,外环以外,谷阳北路275号,,,住宅,201699,,2015-12-11 00:00:00.000
315,松江,松江新城,外环以外,谷阳北路259号,,,住宅,201699,,2015-12-11 00:00:00.000
316,松江,松江新城,外环以外,谷阳北路245号,,,住宅,201699,,2015-12-11 00:00:00.000
317,松江,松江新城,外环以外,谷阳北路213号,,,住宅,201699,,2015-12-11 00:00:00.000
318,松江,松江新城,外环以外,菜花泾90号,,,住宅,201699,,2015-12-11 00:00:00.000
319,松江,泗泾,外环以外,开江西路46弄,,,待定,201601,,2015-12-11 00:00:00.000
320,松江,松江新城,外环以外,荣乐东路9号,,,综合社区,201613,,2015-12-11 00:00:00.000
321,青浦,朱家角,外环以外,漕河新村,,,住宅,201713,,2015-12-11 00:00:00.000
322,青浦,赵巷,外环以外,赵兴西路34幢,,,住宅,202163,,2015-12-11 00:00:00.000
323,青浦,青浦新城,外环以外,盈中西路135号,,,住宅,201799,,2015-12-11 00:00:00.000
324,青浦,青浦新城,外环以外,华伦商厦,,,商铺,201799,,2015-12-11 00:00:00.000
325,青浦,青浦新城,外环以外,宝庆街222号,,,住宅,201799,,2015-12-11 00:00:00.000
326,青浦,朱家角,外环以外,东湖街103号,,,待定,201713,,2015-12-11 00:00:00.000
327,青浦,重固,外环以外,重固大街48号,,,住宅,201706,,2015-12-11 00:00:00.000
328,青浦,重固,外环以外,普光路212弄,,,住宅,201707,,2015-12-11 00:00:00.000
329,青浦,赵巷,外环以外,中海翡翠湖岸,,,别墅,201703,,2015-12-11 00:00:00.000
330,青浦,徐泾,外环以外,广虹商苑,,,待定,201702,,2015-12-11 00:00:00.000
331,青浦,重固,外环以外,香花中路54弄,,,住宅,201706,,2015-12-11 00:00:00.000
332,青浦,青浦新城,外环以外,庆华新海,,,住宅,201799,,2015-12-11 00:00:00.000
333,青浦,青浦新城,外环以外,浦仓路449弄,,,商铺,201799,,2015-12-11 00:00:00.000
334,青浦,青浦新城,外环以外,城中西路119号,,,住宅,201799,,2015-12-11 00:00:00.000
335,青浦,青浦新城,外环以外,城中北路560号,,,商铺,201799,,2015-12-11 00:00:00.000
336,青浦,青浦新城,外环以外,北门街155号,,,住宅,201799,,2015-12-11 00:00:00.000
337,青浦,朱家角,外环以外,上塘街16弄,,,待定,201718,,2015-12-11 00:00:00.000
338,青浦,朱家角,外环以外,金溪路258弄,,,住宅,201718,,2015-12-11 00:00:00.000
339,青浦,华新镇,外环以外,新府路421弄,,,别墅,201304,,2015-12-11 00:00:00.000
340,青浦,华新镇,外环以外,纪鹤路41号,,,住宅,201107,,2015-12-11 00:00:00.000
341,青浦,华新镇,外环以外,纪鹤公路2638号,,,住宅,201709,,2015-12-11 00:00:00.000
342,青浦,华新镇,外环以外,华新街650弄,,,住宅,201708,,2015-12-11 00:00:00.000
343,青浦,朱家角,外环以外,中信泰富朱家角新城,一期|二期|三期|四期,|||,住宅,201713,,2015-12-11 00:00:00.000
344,青浦,白鹤,外环以外,外青松路2962弄,,,住宅,201709,,2015-12-11 00:00:00.000
345,普陀,光新,内中环间,中山北路1530号,,,待定,200061,,2015-12-11 00:00:00.000
346,普陀,光新,内中环间,中山北路1269弄,,,住宅,200065,,2015-12-11 00:00:00.000
347,普陀,长寿,内环以内,宜昌路727号,,,住宅,200060,,2015-12-11 00:00:00.000
348,普陀,长寿,内环以内,宜昌路693号,,,住宅,200060,,2015-12-11 00:00:00.000
349,普陀,光新,内中环间,旬阳路346号,,,住宅,200061,,2015-12-11 00:00:00.000
350,普陀,曹杨,内中环间,泰富苑,,,住宅,200062,,2015-12-11 00:00:00.000
351,普陀,光新,内中环间,新村路490号,,,住宅,200065,,2015-12-11 00:00:00.000
352,普陀,曹杨,内中环间,西谈家渡路19号,,,住宅,200063,,2015-12-11 00:00:00.000
353,普陀,曹杨,内中环间,西谈家渡路164号,,,住宅,200063,,2015-12-11 00:00:00.000
354,普陀,桃浦,中外环间,桃浦西路443号,,,住宅,200331,,2015-12-11 00:00:00.000
355,普陀,曹杨,内中环间,三源路93号,,,住宅,200333,,2015-12-11 00:00:00.000
356,普陀,武宁,内环以内,宁夏路251号,,,商铺,200063,,2015-12-11 00:00:00.000
357,普陀,桃浦,中外环间,交通路4621弄,,,写字楼,200331,,2015-12-11 00:00:00.000
358,普陀,光新,内中环间,华阴路99号,,,住宅,200065,,2015-12-11 00:00:00.000
359,普陀,光新,内中环间,华阴路209号,,,住宅,200065,,2015-12-11 00:00:00.000
360,普陀,光新,内中环间,华阴路119号,,,待定,200065,,2015-12-11 00:00:00.000
361,普陀,长风,内中环间,大渡河路537弄,,,住宅,200062,,2015-12-11 00:00:00.000
362,普陀,长寿,内环以内,长寿路818弄,,,商铺,200060,,2015-12-11 00:00:00.000
363,普陀,真如,内中环间,北石路73号,,,待定,200333,,2015-12-11 00:00:00.000
364,普陀,真如,内中环间,舒庭苑,,,住宅,200333,,2015-12-11 00:00:00.000
365,普陀,真如,内中环间,北石路114号,,,住宅,200333,,2015-12-11 00:00:00.000
366,普陀,桃浦,中外环间,白丽路103号,,,商铺,200331,,2015-12-11 00:00:00.000
367,浦东,浦东其它,外环以外,凉亭路91弄,,,住宅,201323,,2015-12-11 00:00:00.000
368,浦东,浦东其它,外环以外,祝桥镇东大街138号,,,住宅,201323,,2015-12-11 00:00:00.000
369,浦东,周康,外环以外,沿南新村,,,住宅,201319,,2015-12-11 00:00:00.000
370,浦东,周康,外环以外,佳玉公寓,,,住宅,201321,,2015-12-11 00:00:00.000
371,浦东,周康,外环以外,西大街88号,,,待定,201899,,2015-12-11 00:00:00.000
372,浦东,周康,外环以外,泰苑公寓,,,住宅,201318,,2015-12-11 00:00:00.000
373,浦东,周康,外环以外,年家浜路57号,,,商铺,201318,,2015-12-11 00:00:00.000
374,浦东,周康,外环以外,年家浜路49号,,,商铺,201318,,2015-12-11 00:00:00.000
375,浦东,周康,外环以外,德馨苑,,,别墅,201315,,2015-12-11 00:00:00.000
376,浦东,周康,外环以外,关岳路338弄,,,住宅,201318,,2015-12-11 00:00:00.000
377,浦东,周康,外环以外,关岳路196号,,,商铺,201318,,2015-12-11 00:00:00.000
378,浦东,北蔡,内中环间,镇南路12号,,,住宅,201204,,2015-12-11 00:00:00.000
379,浦东,三林,中外环间,振兴东路35弄,,,住宅,200126,,2015-12-11 00:00:00.000
380,浦东,金杨,内中环间,张杨路3005号,,,商铺,200136,,2015-12-11 00:00:00.000
381,浦东,浦东世博,内中环间,东瑞公寓,,,住宅,200126,,2015-12-11 00:00:00.000
382,浦东,高行,中外环间,杨园新苑,,,住宅,201208,,2015-12-11 00:00:00.000
383,浦东,张江,中外环间,益丰一村,,,住宅,201203,,2015-12-11 00:00:00.000
384,浦东,浦东世博,内中环间,沂南路48号,,,住宅,200125,,2015-12-11 00:00:00.000
385,浦东,三林,中外环间,杨思路430弄,,,住宅,200126,,2015-12-11 00:00:00.000
386,浦东,外高桥,中外环间,学前街88弄,,,住宅,200137,,2015-12-11 00:00:00.000
387,浦东,周康,外环以外,秀沈路160号,,,商铺,201315,,2015-12-11 00:00:00.000
388,浦东,金桥,中外环间,金桥中环大厦,,,写字楼,201206,,2015-12-11 00:00:00.000
389,浦东,川沙,外环以外,万馨佳园,,,住宅,201299,,2015-12-11 00:00:00.000
390,浦东,川沙,外环以外,新川路575号,,,住宅,201299,,2015-12-11 00:00:00.000
391,浦东,新场,外环以外,新坦瓦公路878号,,,厂房,201314,,2015-12-11 00:00:00.000
392,浦东,新场,外环以外,新场大街408弄,,,待定,201314,,2015-12-11 00:00:00.000
393,浦东,新场,外环以外,新场大街239弄,,,待定,201314,,2015-12-11 00:00:00.000
394,浦东,新场,外环以外,新北一村,,,住宅,201314,,2015-12-11 00:00:00.000
395,浦东,新场,外环以外,通汇新村,,,住宅,201314,,2015-12-11 00:00:00.000
396,浦东,新场,外环以外,汇豪路74弄,,,写字楼,201314,,2015-12-11 00:00:00.000
397,浦东,新场,外环以外,沪南公路7311弄,,,住宅,201314,,2015-12-11 00:00:00.000
398,浦东,新场,外环以外,奉新路108弄,,,住宅,201418,,2015-12-11 00:00:00.000
399,浦东,新场,外环以外,朝阳西路72号,,,住宅,201314,,2015-12-11 00:00:00.000
400,浦东,川沙,外环以外,西市街85弄,,,住宅,201201,,2015-12-11 00:00:00.000
401,浦东,金桥,中外环间,五莲路436号,,,住宅,200129,,2015-12-11 00:00:00.000
402,浦东,陆家嘴,内环以内,潍坊路272号,,,住宅,200122,,2015-12-11 00:00:00.000
403,浦东,塘桥,内环以内,塘桥路223弄,,,住宅,200127,,2015-12-11 00:00:00.000
404,浦东,三林,中外环间,上南路4222弄,,,住宅,200124,,2015-12-11 00:00:00.000
405,浦东,曹路,外环以外,上川路5550弄,,,待定,201209,,2015-12-11 00:00:00.000
406,浦东,洋泾,内环以内,商城路924号,,,待定,200120,,2015-12-11 00:00:00.000
407,浦东,三林,中外环间,三林路380号,,,住宅,200124,,2015-12-11 00:00:00.000
408,浦东,浦东世博,内中环间,齐河路709号,,,商铺,200125,,2015-12-11 00:00:00.000
409,浦东,浦东世博,内中环间,齐河路26号,,,待定,200126,,2015-12-11 00:00:00.000
410,浦东,浦东世博,内中环间,浦东南路4950弄,,,住宅,200126,,2015-12-11 00:00:00.000
411,浦东,金杨,内中环间,浦东大道2747号,,,待定,200136,,2015-12-11 00:00:00.000
412,浦东,金杨,内中环间,浦东大道2556号,,,住宅,200136,,2015-12-11 00:00:00.000
413,浦东,陆家嘴,内环以内,浦电路62弄,,,住宅,200122,,2015-12-11 00:00:00.000
414,浦东,陆家嘴,内环以内,浦电路52号,,,住宅,200122,,2015-12-11 00:00:00.000
415,浦东,浦东其它,外环以外,香兴路1弄,,,住宅,201306,,2015-12-11 00:00:00.000
416,浦东,川沙,外环以外,南桥路998弄,,,待定,201299,,2015-12-11 00:00:00.000
417,浦东,浦东世博,内中环间,南码头路50号,,,住宅,200125,,2015-12-11 00:00:00.000
418,浦东,浦东世博,内中环间,南码头路242号,,,待定,200125,,2015-12-11 00:00:00.000
419,浦东,洋泾,内环以内,民生路666号,,,商铺,200135,,2015-12-11 00:00:00.000
420,浦东,洋泾,内环以内,苗圃路212-216双号,,,商铺,200135,,2015-12-11 00:00:00.000
421,浦东,洋泾,内环以内,苗圃路170-172双号,,,商铺,200135,,2015-12-11 00:00:00.000
422,浦东,浦东其它,外环以外,杭湾路1幢,,,住宅,201306,,2015-12-11 00:00:00.000
423,浦东,张江,内中环间,龙三路98弄,,,住宅,201203,,2016-12-29 10:14:00.000
424,浦东,三林,中外环间,凌兆路325号,,,商铺,200124,,2015-12-11 00:00:00.000
425,浦东,北蔡,内中环间,莲园路488号,,,住宅,201204,,2015-12-11 00:00:00.000
426,浦东,北蔡,内中环间,莲波路228弄,,,待定,201204,,2015-12-11 00:00:00.000
427,浦东,北蔡,内中环间,莲安西路73号,,,待定,201204,,2015-12-11 00:00:00.000
428,浦东,北蔡,内中环间,莲安西路101号,,,待定,201204,,2015-12-11 00:00:00.000
429,浦东,陆家嘴,内环以内,崂山东路598号,,,住宅,200122,,2015-12-11 00:00:00.000
430,浦东,周康,外环以外,康花路42号,,,住宅,201315,,2015-12-11 00:00:00.000
431,浦东,金杨,内中环间,居家桥路575弄,,,住宅,200136,,2015-12-11 00:00:00.000
432,浦东,周康,外环以外,京浦路82弄,,,住宅,201204,,2015-12-11 00:00:00.000
433,浦东,金桥,中外环间,金桥镇横街206号,,,住宅,201206,,2015-12-11 00:00:00.000
434,浦东,金桥,中外环间,佳林路941弄,,,住宅,201206,,2015-12-11 00:00:00.000
435,浦东,惠南,外环以外,向阳路39号,,,商铺,201399,,2015-12-11 00:00:00.000
436,浦东,惠南,外环以外,农工村,,,住宅,201300,,2015-12-11 00:00:00.000
437,浦东,惠南,外环以外,汇成路530号,,,厂房,201399,,2015-12-11 00:00:00.000
438,浦东,惠南,外环以外,东兴大楼,,,住宅,201300,,2015-12-11 00:00:00.000
439,浦东,惠南,外环以外,城基路242号,,,住宅,201399,,2015-12-11 00:00:00.000
440,浦东,惠南,外环以外,城东路96号,,,住宅,201399,,2015-12-11 00:00:00.000
441,浦东,周康,外环以外,川周公路2615弄,,,待定,201319,,2015-12-11 00:00:00.000
442,浦东,周康,外环以外,火箭公寓,,,住宅,201319,,2015-12-11 00:00:00.000
443,浦东,航头,外环以外,下沙南街15幢,,,住宅,201317,,2015-12-11 00:00:00.000
444,浦东,三林,中外环间,海阳路506号,,,商铺,200124,,2015-12-11 00:00:00.000
445,浦东,三林,中外环间,海阳路377号,,,商铺,200126,,2015-12-11 00:00:00.000
446,浦东,张江,中外环间,广兰路353号,,,商铺,201203,,2015-12-11 00:00:00.000
447,浦东,外高桥,中外环间,光明路181弄,,,住宅,200137,,2015-12-11 00:00:00.000
448,浦东,外高桥,中外环间,学前街13号,,,住宅,200137,,2015-12-11 00:00:00.000
449,浦东,北蔡,内中环间,芳华路503弄,,,住宅,201204,,2015-12-11 00:00:00.000
450,浦东,塘桥,内环以内,峨山路602号,,,住宅,200127,,2015-12-11 00:00:00.000
451,浦东,陆家嘴,内环以内,东宁路350号,,,待定,200120,,2015-12-11 00:00:00.000
452,浦东,金桥,中外环间,东陆路672号,,,商铺,200129,,2015-12-11 00:00:00.000
453,浦东,东城,内环以内,东建路486号,,,商铺,200127,,2015-12-11 00:00:00.000
454,浦东,金桥,中外环间,东波路77号,,,商铺,200129,,2015-12-11 00:00:00.000
455,浦东,金桥,中外环间,东波路75号,,,商铺,200129,,2015-12-11 00:00:00.000
456,浦东,金杨,内中环间,德平路72号,,,住宅,200136,,2015-12-11 00:00:00.000
457,浦东,浦东其它,外环以外,永春西一路66号,,,待定,201311,,2015-12-11 00:00:00.000
458,浦东,川沙,外环以外,妙境路145-151号,,,待定,201299,,2015-12-11 00:00:00.000
459,浦东,川沙,外环以外,川六公路1981号,,,住宅,201202,,2015-12-11 00:00:00.000
460,浦东,川沙,外环以外,川北公路2571弄,,,待定,201203,,2015-12-11 00:00:00.000
461,浦东,川沙,外环以外,城南路380弄,,,住宅,201399,,2015-12-11 00:00:00.000
462,浦东,浦东世博,内中环间,昌里路152号,,,住宅,200126,,2015-12-11 00:00:00.000
463,浦东,川沙,外环以外,北城壕路153弄,,,待定,201299,,2015-12-11 00:00:00.000
464,浦东,北蔡,内中环间,堆栈路1号,,,待定,201204,,2015-12-11 00:00:00.000
465,浦东,三林,中外环间,板泉路2090号,,,商铺,200123,,2015-12-11 00:00:00.000
466,闵行,古美罗阳,中外环间,朱曹路1150弄,,,住宅,201209,,2015-12-11 00:00:00.000
467,闵行,颛桥,外环以外,银都路3044号,,,商铺,201108,,2015-12-11 00:00:00.000
468,闵行,莘庄,外环以外,新建路13号,,,待定,201100,,2015-12-11 00:00:00.000
469,闵行,莘庄,外环以外,莘沥路5弄,,,住宅,201199,,2015-12-11 00:00:00.000
470,闵行,金虹桥,中外环间,吴中路909号,,,住宅,201103,,2015-12-11 00:00:00.000
471,闵行,金虹桥,中外环间,吴中路566弄,,,待定,201103,,2015-12-11 00:00:00.000
472,闵行,梅陇春申,外环以外,蚂蚁工场,,,写字楼,201104,,2015-12-11 00:00:00.000
473,闵行,颛桥,外环以外,申北路363号,,,住宅,201108,,2015-12-11 00:00:00.000
474,闵行,颛桥,外环以外,申北路333号,,,住宅,201108,,2015-12-11 00:00:00.000
475,闵行,七宝,外环以外,万兆金座,,,写字楼,201101,,2015-12-11 00:00:00.000
476,闵行,马桥,外环以外,马桥镇西街71弄,,,住宅,201111 ,,2015-12-11 00:00:00.000
477,闵行,马桥,外环以外,马桥镇西街158弄,,,住宅,201111 ,,2015-12-11 00:00:00.000
478,闵行,马桥,外环以外,东新街6号,,,住宅,201111,,2015-12-11 00:00:00.000
479,闵行,浦江,外环以外,鲁汇一村,,,住宅,201112,,2015-12-11 00:00:00.000
480,闵行,浦江,外环以外,华侨城,,,住宅,201114,,2015-12-11 00:00:00.000
481,闵行,华漕,外环以外,华美南路22号,,,待定,201106,,2015-12-11 00:00:00.000
482,闵行,华漕,外环以外,华江一村,,,住宅,201106,,2015-12-11 00:00:00.000
483,闵行,颛桥,外环以外,沪闵路2679号,,,住宅,201109,,2015-12-11 00:00:00.000
484,闵行,马桥,外环以外,富岩路56号,,,住宅,201111,,2015-12-11 00:00:00.000
485,闵行,马桥,外环以外,富岩路13号,,,住宅,201111,,2015-12-11 00:00:00.000
486,闵行,江川路,外环以外,富强街80号,,,住宅,201101,,2015-12-11 00:00:00.000
487,闵行,江川路,外环以外,富强街78号,,,住宅,201101,,2015-12-11 00:00:00.000
488,闵行,颛桥,外环以外,都市路3726号,,,商铺,201108,,2015-12-11 00:00:00.000
489,闵行,江川路,外环以外,东川路2780号,,,商铺,200240,,2015-12-11 00:00:00.000
490,闵行,金虹桥,中外环间,程家桥路267_9号,,,商铺,201103,,2015-12-11 00:00:00.000
491,闵行,江川路,外环以外,碧江路345号,,,商铺,200240,,2015-12-11 00:00:00.000
492,闵行,莘庄,外环以外,新建路39号,,,待定,201100,,2015-12-11 00:00:00.000
493,黄浦,打浦桥,内环以内,重庆南路18号,,,待定,200020,,2015-12-11 00:00:00.000
494,黄浦,打浦桥,内环以内,斜徐路583号,,,商铺,200023,,2015-12-11 00:00:00.000
495,黄浦,打浦桥,内环以内,斜土路74号,,,住宅,200023,,2015-12-11 00:00:00.000
496,黄浦,打浦桥,内环以内,五里桥路260弄,,,住宅,200023,,2015-12-11 00:00:00.000
